Label	Id
1	ClientId:0525A09BC4B161E71FFEAC9FC55760E8,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:0528DE69F2A761BF2AA7D26DF3776072,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:052FEBFF4C016D3A3730E7FA4D3B6C8A,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:0535391D61B86F1A3F123519605E6E91,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:0538DD3A797960D71D5AD13E780861AD,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:053C147F6A5465D921DC187B6BA9643A,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:054500CC123069B039220CC813E4684A,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:054B8A40927262531D94864493F96334,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:055337F9D92A68A81A9A3BFDD8326905,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:05543EDA87A76F09370832DE86886EEF,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:05586569460D6104199C696D47A56079,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:056999A53D4A6C5B211495A13CA66DC2,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:05765B46359E651E14E7574234786412,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:0579114DE2C26FDE17081D49E3A96E13,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:058032F456BF6CD50D613EF057176D71,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:0581259F7E5D63DB2A27299B7F7362A3,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:058B7F215588655515007324545C641C,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:058DD7425B7B646F232DDB465A63652B,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:0597D2820A3A60961F86DE870B8461B0,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:059A2D40D4D665F729D52145D58D640C,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:05A215D528E069692A7D19D029306835,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:05A55BA132156B3E317157A433FF6AA5,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:05B3CF32656663E63A24C33664B66263,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:05B5098B202D6D770148058F21C76C0B,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:05B800801B40659336030C851A4D640D,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:05BA2B5350DF66D01EEA275751F1679D,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:05BE32A6BD7D643939213EA3BC5565B1,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:05BFC6E5481462EE3378CAE149C46314,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:05C3F840B0D465501C92F445B162643C,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:05DD1F89CB036EFA26CC138CCA2D6FCF,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:05EA54D5D7EF68FC3FC458D1D605695A,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:05EB5E53C0406FDC20305256C16E6EF1,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:05F7B62F8D0B61D53035BA2B8C7A60FC,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:060B3EACBDE362CD2D8A32A9BCCD637A,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:060E76F2CF6362AD15857AF6CEB36390,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:0614A1B4D56566BD23BDADB0D4FC67F8,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:06180C2C801467610E5F0028810D664D,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:061B846A30CF6B7518E8886E31296A82,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:06200A44CDA76C3909F10640CCDC6DC3,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:0623D1F789B069C23DE8DDF388956850,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:062A6733FAEE672D0F456B36FB1F66EF,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:062B09078D80621F1C8205028C376343,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:062BF12024DE675F00EDFD24250E66E7,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:062EA3526DBF608B1A4BAF576CE661A6,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:06312E0E7CD76A690C5A220A7D4A6BD4,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:0637FD676EDA6AC62C77F1626F526BD8,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:063F74A8F4DD630B0FF178ACF5446229,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:064745D21A7F67F72B6249D61B82664B,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:06492B53D2BC612412A12757D3AB6021,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:06500D875C4461FE217801835DEF600B,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:06538A63E799687B047D8666E64D69BB,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:065D6A855C27634F23D266815D8F62BA,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:065FC84CDD676DDB390FC448DCFE6CE4,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:0664F666025E64A11415FA620370654F,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:066862630B8A65C318346E670AA46469,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:066F372F85086BF015963B2B84996A82,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:06795DBC33CE69012C8451B8325568D6,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:067C9FBAB0D4603831E393BEB12961E4,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:067E26F18F9D6BAC0F6B2AF58E156A3A,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:06800FB1EDB268FF037603B5EC1A69FE,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:0690D892E18760201736D496E00F6119,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:06965BF65CD16E06170557F35D196F0B,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:069CE47AA7E86BA70E52E87EA6346AC2,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:069DEF3E28306160284FE33A294B6016,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:06A9A577DE206F11226DA973DF516EA5,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:06A9BE5A5FB4679011DBB25E5E2F6697,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:06AAF62DDDCF69D0303DFA29DC4768CF,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:06B100D327AE6F5820580CD726266E97,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:06B23A6A2D0465201AF0366E2C8C642A,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:06B90607BCC76FB813CB0A03BDE96E85,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:06C7AC6DDADE663E3356A069DBEC6772,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:06C9D0033D54654D23C7DC073C176420,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:06CCD89585B965571DC0D49184C864B4,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:06E6E9EA788E655E032AE5EE799064D7,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:06F447C6BC6A6B063B184BC3BDBE6AA8,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:06F5A8FB220A6BE72495A4FE23826ADE,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:06F6943FE94169472FAE983BE891684B,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:06FB315D46A56E9A3B663D59470E6F83,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:07024B8A18BE6CA72591478E19366DB1,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:07030902DE476AC70D770506DF696BEE,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:07051F88529C6F9A1899138C538A6E17,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:070591F2CA656CAD28559DF6CB1A6D4A,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:070645AC4E146148018149A84FBF601B,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:070ED4871AB2637023C3D8821B9D6232,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:071636B0555C65D014173AB454B66429,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:071C9562C5B16AC219B19967C4CE6BDB,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:0725BDDB96DA62971D98B1DF97EF63DC,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:072D82FA7E7A66760EE78EFF7FAA674C,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:072DF7E7EEF6693A3A86FBE3EFEE6891,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:074132E6B4DC6C3617773EE2B5A76D53,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:074A6E0F9B096D7A2FFA620B9A626CD4,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:0757AB51F1D76A2931C3A755F05F6B30,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:075840DBD36C612704394CDED2106013,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:075AB17AC194681C2A0EBD7EC0BB693B,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:075ADCF3787B674131E8D0F679AB66D7,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:075C8DDFDE136C2305CF81DBDF4F6D71,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:075F4B90C234616D38364794C33560AD,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:07631BA9956765B21F7F17AC94B764EA,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:077467ABBBA26AE218CA6BAEBA096B33,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:077E156CC4ED63FA3C491968C59662E9,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:077FFB21B27C68BD30CDF725B3D46925,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:0785BA82624F6C0A0B48B68663166D39,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:0785EBBCA2B5668F3D90E7B9A3906789,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:07862DD0AB006E38180A21D4AAEA6FBA,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:078A052B3C8A65C917BA092F3D226466,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:078CF11F4C366748212CFD1A4D946607,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:078F92AA7A4F6A1216DB9EAF7B9F6B4D,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:078F92AA7A4F6A1216DB9EAF7B9F6B4D,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:07954430F4EB6EFA0F9A4835F5C46F4A,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:079B493CB3566B5D35574538B2866A85,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:079C4F96005D6BA11A8B439301B16A85,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:079FB04846DE61DF3FB2BC4C47A5602B,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:07A7382593846BB013533421922C6A4F,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:07A7EF7B3B71698D0CC4E37F3AD9686F,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:07A81DB4C602657C1C2C11B0C72D6475,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:07ABE4D73D8460253099E8D23CAA6178,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:07B4643B9C7560F41AFD683F9D5B6191,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:07BDE5FC22E06DBB1447E9F823576C1E,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:07C8E444E33E69121459E841E2F66800,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:07CB103958756FD505011C3D59996E23,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:07D05D2A47A06D311828512E46F96C54,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:07D2BDF9E232B9833F5F67268942A809,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:07D50E2E83A960952460022A829C61CD,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:07E5DB50C8C36FAF1DB1D755C9686E43,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:07E899F3B4E16A5926D595F6B5FF6B3B,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:07EF7971958A67FA3DBA757594136660,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:07F376B8ADC863B111B77ABCAC2462B8,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:07F38B0981086A8C3292870C80A06BD2,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:07F59793EC84606332269B97ED0C6198,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:07FB4998E6A4676713D3459DE78A66DF,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:07FCD4C2A5C2694504FCD8C6A4EC68B4,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:07FD157B6CBD68370203197E6DC269C6,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:0800D6F251B360472976DAF7501B618A,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:0805F4D40F0B68732AA2F8D00EDB6906,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:0807C0AB536E6BDA3FF0CCAE52536A24,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:080BF694AF386A4D332BFA90AE056BA8,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:080C017DF7EB696A3FED0D79F69A6888,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:080F3D674CC76492021331634D1B654A,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:0813B38FE6DA6BE23148BF8BE7276AEF,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:0818A540D5EB64972BCCA945D43F6509,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:0827C4E35C466703124AC8E75D3766EF,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:082A49476FBD6B48274745436E046A40,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:082FFC86DD3061032750F082DCF860B1,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:0838FE2B98C766B52F81F22E996F67CB,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:0847CB4C6C1F6B5D3B05C7486DF36A71,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:0854493E8D5160E523A8453A8C7E618B,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:085D0F76305D634A05D20372317162B4,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:08637DE2EE9E614D237B71E7EFB160C4,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:08647EE1B8646BF4322A72E5B94A6AFA,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:086D5415A894630E2FCB5810A91C62FD,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:086FB3F99C416395140FBFFD9D3D6297,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:087393000413687839089F0405FF69D7,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:08779B713CFE642D14B697753D7665E0,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:087D79D5B04867E6123075D1B17D6620,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:087FAFD2C9946B8910ECA3D6C8E56A0E,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:08810FD2FDBD62171B3303D6FC75632B,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:08811D08B4846A6B38DD110CB5E56BD1,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:0881FDE0CA0F68A51BF4F1E5CB2769AA,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:08833F070FC269843BED33030E0A688E,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:088565A3B59F60AB39AB69A7B44F619E,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:088C5B18C562657C0643571DC48E6497,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:088E743EE206651F0626783AE3FB6466,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:0890623698AE659B34DF6E3299DF641F,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:08941A7641606B4C1DFF1672404F6A09,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:08956C4725E163BC1A1A604224BA6238,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:089A7B142E396E8A050577102FED6FA8,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:089BE347910560240145EF4290276127,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:089D91FC84D66E090C1F9DF985D66F95,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:089EA983E13260B9045EA586E01C61B2,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:08A0D25A7B6669E11DECDE5E7A176802,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:08A21B7908E864A53AF9177D09026565,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:08A2729DD893652129D27E98D9446404,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:08A6F70CC05A6DC02656FB08C1756C97,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:08AF8A65788E644E0DAF86617952651F,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:08B4E85B11F16EEF0F17E45F10596F2D,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:08C01586E5856A8338761982E4556B01,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:08C6E1EAD3EA6EC23B64EDEED25C6FE1,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:08D34FF9A8FB680319A843FCA9D569FD,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:08D561F90882653E38216DFD09B764F1,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:08D7FD5A4491652507A2F15E45196496,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:08DBE1BAF12564543497EDBEF0F165EE,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:08DDD92D19936CD725D9D52918BD6D9C,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:08E0A31A43AA6D9A0643AF1F42826C1F,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:08E16C62360865292B62606737486455,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:08E1CB0EFFFC62EE1836C70AFE656371,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:08E3E86309646F9E3582E46708CF6E95,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:08E7684AD20C6A7E29B0644ED3676B22,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:08EA844E88FA6400016E884A892E651D,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:08ED1E5C568769DC0C28125857F66801,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:08F10614AA0665510CFC0A11AB9D6469,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:08F310C307F4635913721CC70624625A,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:08FBD59D890669051B36D99988246883,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:08FC576F635D63803B1C5B6B62686247,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:08FE6A4A518363832140664E504962B4,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:0900BB7A2DAD6E990183B77F2C066FF1,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:0902234ACF39645123BF2F4ECE916587,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:09079A59B847695D0963965DB9F468AC,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:090D2594DE2D6EA01E272990DFFD6FAB,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:0935075DB55E6AB514D30B58B48E6B0F,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:093E1ED7C3B169DB025C12D3C2CA6835,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:0943147932D6676B2B52187D33AD6618,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:0954A77D50BB6B9A0771AB7951CA6ADD,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:095799041AD06DA800E695001B896C89,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:095B9ECCBC506C930BB292C9BDD96DF3,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:095CD5A2526969AF30A4D9A753C16834,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:0967945DDF4A67C73E949859DEAC661D,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:0974EEE17CA967EA2266E2E57DD56667,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:097E252C86456D512925292987246C01,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:098562186826621D1CFE6E1C695D632F,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:0985A03E629060242985AC3B63386199,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:098C651FF3E861FD0DD5691BF277609D,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:098DBB517E27619C28F6B7557FDA6073,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:098E390040D8619737C7350441E56021,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:098E705B3558614636AA7C5F34406065,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:0993DBF2A5B16E6B0A90D7F6A4076F0D,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:099BD71B865B614524F4DB1F876E6045,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:09AAC47BFFAB6B5B2A51C87FFE966A94,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:09BA42BFEE1E60E6282A4EBBEF3261E3,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:09C076DA27F668CA21377ADE26DE690B,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:09C546F1EDBF65671EC74AF5EC4364C3,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:09C7E915BD5365793844E511BCFB6453,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:09CC8293CD7F6A2A2C778E97CC0C6B05,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:09CEF1022D4C61E70A99FD072C9C602F,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:09CF4BD4075668D525F447D0068A6933,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:09D9492C4C616F26056A45284DDF6E0E,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:09D990499C486042320F9C4C9DC161AC,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:09E08519F98368A93E2C891CF8AD69F1,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:09E7F390ADB36ED71CE7FF94ACF06F55,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:09EA144AC0906D0C0FA9184FC1F16CDB,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:09EC470B698E6CF13D074B0F68066DA5,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
1	ClientId:09F1D9F8AD736B9E3F3BD5FDAC5C6AA8,RequestDate:2018-06-04,SetName:KnownBot,TrueLabel:true
